"name","QC01","QC10","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A13","A14","A15","A16","A17","A18","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B13","B14","B15","B16","B17","B18","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","C13","C14","C15","C16","C17","C18","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","D13","D14","D15","D16","D17","D18"
2586,69184.04897,42981.534,57681.69225,45720.64286,71463.84672,38936.46455,50738.58837,45334.31127,42048.1183,40182.624,16947.962,18632.2485,31169.1904,27067.72933,24059.70047,8997.23,29734.32749,25287.33388,20938.01126,28998.30817,7973.95875,28873.38585,30925.0827,23649.24667,15552.6414,11396.77,63004.72564,101704.8293,39600.60679,76512.54975,47854.61918,70728.6451,67885.08575,69979.50112,44280.26223,52576.15728,41570.07995,92638.93521,30259.67908,67176.02125,81708.57529,63254.50211,80533.47406,126161.684,62720.84651,142595.1689,89490.86727,67960.62688,86043.93111,104162.4249,51238.19429,63329.67054,69379.80923,98972.24011,67856.29619,68854.28136,61313.89188,38761.95429,99095.48693,90033.28,14493.89364,15257.01864,30690.16149,14812.82145,35949.68161,7233.929111,20863.94333,33349.76618,16045.236,38760.93371,18021.1299,29472.25729,33773.77594,10513.52029,39377.44718,19990.20228,20580.24382,29411.31512
2604,53154.2253,47196.46179,52590.77261,53569.685,53041.26657,48748.39711,52182.27587,47913.06759,49750.80961,45930.6595,56502.89756,53194.79258,57212.83946,49452.46085,62450.31588,29776.10706,49230.71529,54312.23808,47559.93663,39471.27335,53011.12721,48230.08771,59002.37857,50773.65556,53249.32335,46010.986,45742.44249,48197.32549,53844.56135,58523.14817,42890.03438,35851.1975,56083.443,59201.388,44171.52446,58290.92577,45694.74248,53556.32593,54266.2842,45797.25252,49080.7278,47566.00928,51317.10096,48853.51668,53903.74453,58191.74035,51172.70415,50597.01758,51951.71,41216.25717,49103.67881,56166.27538,56274.57661,56138.08757,45346.88929,46494.75412,51139.02605,39618.5832,49365.78104,47432.16064,52396.30386,47652.51727,51940.93054,60995.1168,53446.25681,47342.867,49542.71814,55814.56128,47112.12193,55347.74381,52251.83558,54202.54073,54406.12696,52894.61569,55271.25333,56309.35864,45740.80474,52964.48833
2611,3933301.784,2756146.823,3626167.749,3377183.331,3011179.403,4978346.159,4438001.881,3791602.534,3026185.338,3007793.211,1362202.369,2084285.794,4568132.86,2275503.514,3827378.351,1212819.329,3269838.693,1637526.709,657250.2182,2012700.299,2791275.32,2092827.324,1282446.91,1015544.665,2427225.514,1954421.239,1368327.477,481932.7211,1425732.079,2008321.048,2174315.138,1544501.851,1076837.564,1860459.789,1604924.651,957716.9805,1736938.15,2206428.013,2407435.984,1611927.59,2117731.855,1216967.966,1319284.244,1598052.986,3366566.243,1697640.702,1439656.115,1326142.351,2176803.92,1603212.696,2619573.909,1943577.988,1954992.874,1437619.53,1528191.447,2295799.148,1940695.764,1908743.712,2062604.886,1949799.629,630821.6815,1938544.955,2025597.482,3104827.147,563647.693,578361.0888,2162027.665,1810603.743,588804.2761,1916305.952,2350270.613,1281236.709,1928075.03,1381363.573,3161688.458,474157.369,1642082.814,3025764.092
2616,58054.23953,120902.5195,99258.13091,60097.49022,111159.351,71643.245,96921.23481,106401.7871,111825.9308,110914.5351,36340.1046,138137.5798,126269.068,194600.1238,121337.696,110746.0297,253841.1654,199887.4996,117284.8484,33244.22173,172124.1979,308307.4449,28784.94273,84409.99632,126603.7661,94741.84825,102512.2258,292530.7812,86243.62283,149528.1676,108385.925,179474.56,134309.197,243610.6325,78996.384,74312.77727,57869.02455,315088.9508,81893.97533,112652.5666,93712.70567,139526.3105,100304.7826,144476.5496,161087.882,313802.7754,133616.0077,201277.6392,145806.8246,106690.6406,108113.5202,123802.3424,82626.03185,121562.1183,287829.1924,199924.5289,87116.70758,90892.89549,203785.4161,185081.1358,154553.4386,115110.3758,106449.1506,171804.2952,205413.2366,36964.671,228529.8546,143367.0451,120397.2026,92350.197,126721.3713,19629.90567,132597.6896,340324.2373,121850.4965,146118.74,188298.6854,125543.6944
2622,1381811.2,1931985.356,1892191.058,1892263.029,1809349.563,1987383.474,2012895.734,1557452.494,1632439.79,1866376.493,267780.927,374019.1149,283372.6384,400680.679,453887.5507,413400.8563,335671.5076,297017.6,160187.168,392047.6643,324970.912,287195.7084,467167.9685,270469.14,451115.5474,308366.5596,1664763.041,2789936.147,2293240.908,3578448.268,2730010.324,2246469.058,2720744.245,2733213.5,1781853.792,1715599.448,2891379.12,2706849.616,2582183.895,3371509.883,2643118.219,1654195.775,1571266.689,2480324.317,3558336.12,5638605.366,3356991.238,2455763.078,3866187.391,2739278.187,2847425.63,2402313.365,3124418.457,4260659.412,4425191.857,4269135.319,2914309.082,2650840.278,3269510.903,2513217.345,334763.9476,420096.7062,250404.2164,376493.2579,295552.9753,411026.0107,468979.7067,233967.8966,285453.9081,373568.8911,325795.8364,343668.2733,309087.3511,212666.9736,476641.4814,253581.4687,369421.0414,301203.6097
2627,2823.848176,4100.214429,4113.157103,3498.720733,3661.2,3368.184,3831.777688,4209.961067,4222.830857,4293.098353,4210.9039,4853.3708,3440.631579,7999.201391,3106.076842,4222.964095,3881.315375,4153.068235,2794.850588,3547.803889,3920.372667,5840.167385,2790.030474,3699.4221,3024.72375,3975.9552,7220.635176,4903.518316,4039.613108,7604.554526,3872.3194,6822.568452,4171.7416,6371.550973,6313.850667,2713.128294,7796.579961,3098.961,3027.033533,3769.597966,2849.43375,3994.028571,4859.629267,5877.486,4321.184632,5435.3,4121.671875,6180.8092,4275.260667,3865.672263,4062.740437,3008.140667,3714.48,4190.531625,2804.430909,7486.302095,3193.957241,3845.660824,5695.751119,7648.695965,7967.79213,4594.773333,2671.610214,3533.489375,4412.042281,5305.402667,4061.132625,3528.135176,5691.67,3195.032063,3647.6848,2779.116941,3562.127647,3041.185722,5119.615108,2852.558333,3377.977647,2973.772941
2646,120842.1094,108420.5527,102168.0333,118235.5406,115510.8121,101724.311,114451.0109,118311.3303,118327.875,124571.9074,55528.1685,108894.5081,61122.41154,67426.43033,125103.0523,57823.68986,59685.95,25963.71068,76359.591,101392.232,108722.3976,93428.66945,90003.52244,105313.626,135006.0228,173476.7955,69875.97792,99890.10069,56573.67113,28117.8105,90808.82,44613.49045,40502.88,32461.20182,114379.32,79657.53467,116832.2791,81776.59169,59774.15769,69969.85,120606.7956,129185.8779,75754.48555,66646.02,34238.206,28883.561,92824.921,51226.16627,56338.14327,69012.972,51898.56557,95517.23408,35936.075,55484.62,117629.9133,50693.66615,43086.10364,81798.46513,117399.7273,151331.7904,86994.94143,116662.8737,72464.89467,30681.47727,73128.54059,69257.71667,86407.68323,44663.37055,163782.8327,115680.5762,159125.2581,87993.9425,177608.7852,110095.9815,118530.5023,117989.3587,200783.1433,132590.4289
2650,9940.128111,13705.5493,11761.62542,11609.83688,11721.94432,11040.28212,10208.415,11245.79896,11220.39,10295.56663,6148.226474,7323.151579,6507.396947,7836.69152,7685.517273,6188.334842,7230.295125,5605.107111,5339.057294,6587.804158,6317.854526,6784.928526,5141.903421,7237.242969,7089.2186,8957.428421,9716.93824,9409.1392,6856.420806,9428.22096,8029.432583,6748.916833,6091.472526,6702.602632,8305.81488,4948.664316,9038.79708,6305.230944,6371.8585,6217.687895,7208.186652,8987.959957,9317.71524,9002.792167,6466.080789,9680.437677,8132.714056,7488.721632,7688.399158,9051.134219,7228.3233,7530.843375,9727.7916,8756.380613,8296.70744,6240.231667,6449.5465,8723.925,12333.92832,14031.16824,7529.246526,6313.343889,6790.121211,6853.004053,5604.77619,5927.341,5999.167684,5826.242842,6696.885684,6287.668444,8722.800094,5451.224053,7493.53248,5492.407288,7196.00284,5924.732,7756.792167,7597.914857
2652,13997.03495,15323.632,14287.4753,15117.05244,13122.849,13127.8503,14320.5254,13859.5332,14969.07408,16268.86246,9346.323,11365.51815,11143.05211,13015.62369,10814.1306,8953.176827,11885.0429,7797.7619,8110.5192,10637.5212,8847.877571,10259.6846,8528.442572,9079.074571,8628.645761,9796.301588,11913.12474,11558.67645,8143.070526,11129.0009,10462.49871,9736.40355,8641.695857,8696.22643,11708.54308,8885.764,10643.17443,9697.104425,7455.019,9717.764571,8066.159866,13931.93562,8942.35863,9030.432857,8379.19445,11542.8168,10721.1775,8583.410347,10062.52515,9022.110095,10864.60729,8779.485065,9189.206048,10044.05567,9792.29095,8731.409143,7789.480667,9704.233286,8722.34681,10942.71945,11201.3028,9158.39155,9997.5258,14448.36626,12549.83528,8670.8393,9006.856269,7724.375816,10293.62642,9784.104522,7890.002252,9123.56745,10210.02105,7005.2795,9979.32935,10433.23524,8584.441684,9916.12887
2654,7062.813,6453.408447,6372.740378,6952.653714,6028.435125,5598,5684.26,4471.67,5936.454125,5547.362439,3968.111078,3466.674699,2610.084711,2951.600735,3649.869354,3265.099231,546.84,3547.930667,3620.364735,5146.990234,2922.264587,3046.815338,3049.301901,5921.511714,4564.123401,4677.62348,1356.138,1486.284444,4269.319865,5591.472617,5797.713,5308.77,6725.724442,4899.664389,4743.631311,3374.72875,5384.524384,4340.7,4949.891983,5504.606158,6396.935,4377.478516,15066.05281,11775.48437,9365.887531,10558.46444,8489.47,6174.351935,15615.52395,5997.357904,4256.813333,10554.59243,8535.504727,9495.637329,12826.14375,6571.30075,9562.844266,12389.482,11729.40022,7242.939487,3282.383256,2894.449759,2816.45311,2453.584167,3005.576976,3174.617188,1839.684,2994.896851,2888.830444,2996.07421,4758.049731,3111.269287,5801.051747,4961.666667,2766.789734,2480.419611,5393.693936,2547.385995
2668,150043.0275,91423.06389,163385.5802,146295.413,177021.8974,138736.7861,159815.9266,165356.2414,172074.3218,158776.1712,156801.0976,133809.6,101992.3523,142807.2681,113408.3935,137005.7431,138247.5693,124987.6427,135821.557,118411.4918,107840.3311,128184.2503,106038.2408,126893.7415,128631.1594,120036.4866,126790.3204,142391.8816,148080.2648,152766.9277,89745.25653,149610.6757,162753.7936,149233.8377,128891.1876,89958.60138,117012.0866,120790.6396,113799.6307,140332.2363,125631.5436,84344.6251,200855.7363,211222.0409,153051.3523,207373.3648,178258.1091,175022.7068,183110.2023,161924.1285,147846.9316,181969.1858,171639.0624,165287.4574,180120.5019,152632.1089,154761.6677,186049.1914,132770.6658,204496.656,179293.5249,160159.906,160507.3679,179929.2843,134728.8906,166901.3076,182633.3158,168580.9153,151630.969,147662.531,222324.8797,142021.3047,195250.7306,207307.6875,170663.2116,150064.4762,106643.0866,134005.3754
2670,23216.60065,20493.70327,21850.71,18482.20919,20734.24125,17332.73694,20974.675,23166.72706,20712.972,18929.67831,22665.10465,19058.38969,14690.9292,22903.18488,18252.12616,20113.964,19295.06229,18096.9965,18677.92947,16556.46208,16031.82029,16539.08353,15027.69461,17183.69171,17895.61549,17173.104,20563.73696,24989.47389,19491.01853,20799.56016,22505.067,19705.46719,22005.98353,18847.09982,17758.88398,14057.46124,17536.00663,16845.45412,15603.05821,18487.59416,16930.22724,19708.65488,27600.14813,23981.68705,22689.35958,27018.32547,25312.673,22717.58824,22231.2825,23001.495,20720.56824,22319.13142,21988.41494,21071.11792,19658.86312,19445.51085,20364.63257,23681.99117,26052.84907,24754.20845,25435.3832,22083.21565,21500.30419,23201.74094,18966.17487,24546.989,25189.61775,22081.07412,18245.47332,19004.7147,27511.0745,18633.95276,24926.7483,25237.79271,22940.41756,17973.03589,23657.09588,18278.46417
2671,25218.94857,23707.22965,17627.41468,17783.35329,22355.06277,25205.13578,21464.45743,21727.65332,19655.75577,22930.751,16769.6568,717.75,32579.93333,4943.368571,9685.272154,5591.358079,51493.295,18227.05105,17212.458,7981.716429,13356.2618,15104.10789,13319.38136,9647.4086,17738.50735,22436.722,7050.122743,9564.284438,20028.1345,82180.9755,4118.3961,4200.369583,10693.1715,10471.74692,12880.53772,15755.50033,9672.802072,12948.59269,11305.05629,14501.7466,13108.5915,35661.14871,15519.32881,10478.27733,14632.09562,64061.49032,8224.573,14132.68559,15616.83257,11509.87606,10127.78731,22254.07956,12677.64233,14137.5,7106.88,21011.54692,4423.624286,12325.3596,29385.46533,18650.04158,16147.36421,17233.94573,50062.68253,95553.12375,40292.89094,14569.4595,21666.76686,18136.009,18246.56358,34767.67895,12044.11405,14098.45782,67465.37981,15170.79517,29136.64669,22779.75647,1355.225714,26098.95706
2704,73769.25829,82361.11388,124044.4086,119334.4968,120356.1159,71338.22682,130708.526,122497.7783,70195.439,116434.8048,46103.06353,46795.708,58507.8928,33881.41647,47843.73545,85081.80027,65173.25795,45916.72357,56436.292,63460.07098,53180.69029,65397.68978,46078.32372,85566.136,59909.52429,58308.10241,68095.3548,51901.17847,91296.40113,63624.8802,75777.55743,50123.84,74079.61386,91194.1025,104291.5304,50344.72115,59932.81978,72921.63935,41472.86089,63649.53006,59538.20719,87002.246,368661.084,152511.5815,62046.0195,135281.4226,140264.0997,65198.569,207595.6949,66933.86453,134275.5243,86048.66129,119747.7939,56955.213,103423.4293,97822.62812,54367.29406,71789.26518,609715.6761,107582.4343,104012.3513,41625.92294,78026.59125,52672.51136,46505.42754,64591.95025,86953.86104,68624.71855,57039.8675,48749.97667,100166.0338,71234.39,60751.04,136576.929,68903.26063,65787.41644,74791.00981,63131.691
2713,24657.27836,21335.7632,27619.14306,27388.8072,27942.81498,23836.32267,25897.44187,26371.27429,22607.11093,25749.16929,15293.79584,19277.04706,19024.75867,26300.47378,57840.41744,12951.505,24135.309,32825.48444,17557.09094,21006.2895,30175.56635,21984.70953,23618.42082,28289.195,18402.62939,17720.96218,20598.432,18659.81523,12111.03106,26400.70238,55619.45817,15715.66461,9884.181702,21067.98289,18089.71022,24596.80889,20152.44095,22755.79228,15595.02244,15837.7961,22029.98657,26713.42624,17442.18473,19910.74378,11066.80988,16564.71538,16335.87244,13897.46842,13169.83915,16630.71632,19134.64811,11563.58222,13067.97514,18207.03206,13242.45498,28451.54488,12179.83628,16707.73182,13899.29917,23603.71623,19624.67895,32636.91322,33877.81765,41126.1361,25719.46386,17370.70365,17478.41056,27244.85761,33270.66647,26383.49505,15316.74675,32648.0165,43576.58735,17781.95547,28338.1332,27118.828,34792.4674,21683.15367
2716,59600.41332,64712.52323,63114.7818,60846.3256,57215.21067,63759.329,59302.16524,69080.68498,53393.07692,57296.89267,4231.08,5730.7668,4574.107125,5991.795,5695.356333,8713.252627,13021.27185,5684.94875,3573.368625,8981.62206,1375.608333,16800.31784,8749.051163,5101.501696,5276.656,12185.02677,78551.90487,80950.60964,63397.19115,101729.3355,78015.64582,85515.01785,86707.10495,84890.64073,57120.78452,47837.56841,75035.60028,81030.66982,57531.42809,92194.69727,96646.48488,106311.4239,128963.5251,134210.8146,132480.9052,202657.5534,132353.006,105992.6298,153756.2502,91552.461,101020.033,99146.3805,143995.8121,127969.8417,151969.074,133499.5682,116661.7605,101412.646,143766.0095,150950.5044,11203.8971,9307.266182,10590.78785,4571.647667,3615.540875,10601.6761,6629.474,4981.327857,3653.113846,6405.8715,4397.0576,10106.91454,11070.0002,6608.96294,3832.509231,4731.620833,4908.552727,15109.143
